CountryCode,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Pattern,Group
GUM,[5158-137041],[5453-141035],[5720-145001],[5973-148999],[6243-152909],[6556-156307],[6920-159915],[7330-163606],[7956-176368],[8602-205112],[9250-238509],[9917-277291],[10609-291099],[11287-305233],[11835-319975],[12270-335196],[12560-350867],[12750-366976],[13028-383714],[13655-401188],[14795-419524],[16470-437541],[18517-455988],[19048-475117],[19557-494767],[20049-514826],[20524-535300],[20980-556231],[21211-577760],[21461-600131],[21737-623436],[22044-631448],[22379-639201],[22838-647236],[23289-655500],[23718-664050],[24119-672852],[24495-681961],[24859-691220],[25231-700430],[25621-709590],[26035-726702],[26432-744198],[26802-761886],[27159-779750],[27493-797932],[27803-816375],[28095-835034],[28367-853832],[28626-872671],[28875-891478],[29114-910152],[29340-928845],[29553-948471],[29752-969145],[29935-990893],adf,22
SMR,[5158-137041],[5453-141035],[5720-145001],[5973-148999],[6243-152909],[6556-156307],[6920-159915],[7330-163606],[7956-176368],[8602-205112],[9250-238509],[9917-277291],[10609-291099],[11287-305233],[11835-319975],[12270-335196],[12560-350867],[12750-366976],[13028-383714],[13655-401188],[14795-419524],[16470-437541],[18517-455988],[19048-475117],[19557-494767],[20049-514826],[20524-535300],[20980-556231],[21211-577760],[21461-600131],[21737-623436],[22044-631448],[22379-639201],[22838-647236],[23289-655500],[23718-664050],[24119-672852],[24495-681961],[24859-691220],[25231-700430],[25621-709590],[26035-726702],[26432-744198],[26802-761886],[27159-779750],[27493-797932],[27803-816375],[28095-835034],[28367-853832],[28626-872671],[28875-891478],[29114-910152],[29340-928845],[29553-948471],[29752-969145],[29935-990893],adf,22
GIB,[5158-137041],[5453-141035],[5720-145001],[5973-148999],[6243-152909],[6556-156307],[6920-159915],[7330-163606],[7956-176368],[8602-205112],[9250-238509],[9917-277291],[10609-291099],[11287-305233],[11835-319975],[12270-335196],[12560-350867],[12750-366976],[13028-383714],[13655-401188],[14795-419524],[16470-437541],[18517-455988],[19048-475117],[19557-494767],[20049-514826],[20524-535300],[20980-556231],[21211-577760],[21461-600131],[21737-623436],[22044-631448],[22379-639201],[22838-647236],[23289-655500],[23718-664050],[24119-672852],[24495-681961],[24859-691220],[25231-700430],[25621-709590],[26035-726702],[26432-744198],[26802-761886],[27159-779750],[27493-797932],[27803-816375],[28095-835034],[28367-853832],[28626-872671],[28875-891478],[29114-910152],[29340-928845],[29553-948471],[29752-969145],[29935-990893],adf,22
ADO,[5158-137041],[5453-141035],[5720-145001],[5973-148999],[6243-152909],[6556-156307],[6920-159915],[7330-163606],[7956-176368],[8602-205112],[9250-238509],[9917-277291],[10609-291099],[11287-305233],[11835-319975],[12270-335196],[12560-350867],[12750-366976],[13028-383714],[13655-401188],[14795-419524],[16470-437541],[18517-455988],[19048-475117],[19557-494767],[20049-514826],[20524-535300],[20980-556231],[21211-577760],[21461-600131],[21737-623436],[22044-631448],[22379-639201],[22838-647236],[23289-655500],[23718-664050],[24119-672852],[24495-681961],[24859-691220],[25231-700430],[25621-709590],[26035-726702],[26432-744198],[26802-761886],[27159-779750],[27493-797932],[27803-816375],[28095-835034],[28367-853832],[28626-872671],[28875-891478],[29114-910152],[29340-928845],[29553-948471],[29752-969145],[29935-990893],adf,22
PYF,[5158-137041],[5453-141035],[5720-145001],[5973-148999],[6243-152909],[6556-156307],[6920-159915],[7330-163606],[7956-176368],[8602-205112],[9250-238509],[9917-277291],[10609-291099],[11287-305233],[11835-319975],[12270-335196],[12560-350867],[12750-366976],[13028-383714],[13655-401188],[14795-419524],[16470-437541],[18517-455988],[19048-475117],[19557-494767],[20049-514826],[20524-535300],[20980-556231],[21211-577760],[21461-600131],[21737-623436],[22044-631448],[22379-639201],[22838-647236],[23289-655500],[23718-664050],[24119-672852],[24495-681961],[24859-691220],[25231-700430],[25621-709590],[26035-726702],[26432-744198],[26802-761886],[27159-779750],[27493-797932],[27803-816375],[28095-835034],[28367-853832],[28626-872671],[28875-891478],[29114-910152],[29340-928845],[29553-948471],[29752-969145],[29935-990893],adf,22
DJI,[5158-137041],[5453-141035],[5720-145001],[5973-148999],[6243-152909],[6556-156307],[6920-159915],[7330-163606],[7956-176368],[8602-205112],[9250-238509],[9917-277291],[10609-291099],[11287-305233],[11835-319975],[12270-335196],[12560-350867],[12750-366976],[13028-383714],[13655-401188],[14795-419524],[16470-437541],[18517-455988],[19048-475117],[19557-494767],[20049-514826],[20524-535300],[20980-556231],[21211-577760],[21461-600131],[21737-623436],[22044-631448],[22379-639201],[22838-647236],[23289-655500],[23718-664050],[24119-672852],[24495-681961],[24859-691220],[25231-700430],[25621-709590],[26035-726702],[26432-744198],[26802-761886],[27159-779750],[27493-797932],[27803-816375],[28095-835034],[28367-853832],[28626-872671],[28875-891478],[29114-910152],[29340-928845],[29553-948471],[29752-969145],[29935-990893],adf,22
CHE,[4433-3374572],[4675-3431879],[4947-3490118],[5231-3548824],[5500-3608088],[5738-3666724],[5936-3723679],[6102-3779458],[6241-3828566],[6368-3875429],[6493-3930043],[6619-3982363],[6743-4029765],[6862-4078304],[6972-4121150],[7070-4156474],[7156-4189964],[7235-4217587],[7311-4245152],[7393-4269868],[7488-4289152],[7597-4297767],[7719-4300240],[7855-4302863],[8007-4306181],[8174-4313449],[8356-4324701],[8550-4335668],[8752-4343212],[8956-4351259],[9157-4361727],[9354-4374504],[9544-4390390],[9719-4406442],[9863-4422754],[9970-4447268],[10033-4473929],[10056-4493986],[10054-4511769],[10044-4528106],[10042-4544013],[10053-4563004],[10073-4582981],[10096-4601394],[10113-4624434],[10115-4652908],[10101-4681382],[10075-4712839],[10047-4751268],[10028-4810423],[10025-4864812],[10043-4918882],[10079-5006337],[10125-5094489],[10176-5182792],[10222-5271567],adf,23
ASM,[4433-3374572],[4675-3431879],[4947-3490118],[5231-3548824],[5500-3608088],[5738-3666724],[5936-3723679],[6102-3779458],[6241-3828566],[6368-3875429],[6493-3930043],[6619-3982363],[6743-4029765],[6862-4078304],[6972-4121150],[7070-4156474],[7156-4189964],[7235-4217587],[7311-4245152],[7393-4269868],[7488-4289152],[7597-4297767],[7719-4300240],[7855-4302863],[8007-4306181],[8174-4313449],[8356-4324701],[8550-4335668],[8752-4343212],[8956-4351259],[9157-4361727],[9354-4374504],[9544-4390390],[9719-4406442],[9863-4422754],[9970-4447268],[10033-4473929],[10056-4493986],[10054-4511769],[10044-4528106],[10042-4544013],[10053-4563004],[10073-4582981],[10096-4601394],[10113-4624434],[10115-4652908],[10101-4681382],[10075-4712839],[10047-4751268],[10028-4810423],[10025-4864812],[10043-4918882],[10079-5006337],[10125-5094489],[10176-5182792],[10222-5271567],adf,23
NRU,[4433-3374572],[4675-3431879],[4947-3490118],[5231-3548824],[5500-3608088],[5738-3666724],[5936-3723679],[6102-3779458],[6241-3828566],[6368-3875429],[6493-3930043],[6619-3982363],[6743-4029765],[6862-4078304],[6972-4121150],[7070-4156474],[7156-4189964],[7235-4217587],[7311-4245152],[7393-4269868],[7488-4289152],[7597-4297767],[7719-4300240],[7855-4302863],[8007-4306181],[8174-4313449],[8356-4324701],[8550-4335668],[8752-4343212],[8956-4351259],[9157-4361727],[9354-4374504],[9544-4390390],[9719-4406442],[9863-4422754],[9970-4447268],[10033-4473929],[10056-4493986],[10054-4511769],[10044-4528106],[10042-4544013],[10053-4563004],[10073-4582981],[10096-4601394],[10113-4624434],[10115-4652908],[10101-4681382],[10075-4712839],[10047-4751268],[10028-4810423],[10025-4864812],[10043-4918882],[10079-5006337],[10125-5094489],[10176-5182792],[10222-5271567],adf,23
URY,[4433-3374572],[4675-3431879],[4947-3490118],[5231-3548824],[5500-3608088],[5738-3666724],[5936-3723679],[6102-3779458],[6241-3828566],[6368-3875429],[6493-3930043],[6619-3982363],[6743-4029765],[6862-4078304],[6972-4121150],[7070-4156474],[7156-4189964],[7235-4217587],[7311-4245152],[7393-4269868],[7488-4289152],[7597-4297767],[7719-4300240],[7855-4302863],[8007-4306181],[8174-4313449],[8356-4324701],[8550-4335668],[8752-4343212],[8956-4351259],[9157-4361727],[9354-4374504],[9544-4390390],[9719-4406442],[9863-4422754],[9970-4447268],[10033-4473929],[10056-4493986],[10054-4511769],[10044-4528106],[10042-4544013],[10053-4563004],[10073-4582981],[10096-4601394],[10113-4624434],[10115-4652908],[10101-4681382],[10075-4712839],[10047-4751268],[10028-4810423],[10025-4864812],[10043-4918882],[10079-5006337],[10125-5094489],[10176-5182792],[10222-5271567],adf,23
LKA,[4433-3374572],[4675-3431879],[4947-3490118],[5231-3548824],[5500-3608088],[5738-3666724],[5936-3723679],[6102-3779458],[6241-3828566],[6368-3875429],[6493-3930043],[6619-3982363],[6743-4029765],[6862-4078304],[6972-4121150],[7070-4156474],[7156-4189964],[7235-4217587],[7311-4245152],[7393-4269868],[7488-4289152],[7597-4297767],[7719-4300240],[7855-4302863],[8007-4306181],[8174-4313449],[8356-4324701],[8550-4335668],[8752-4343212],[8956-4351259],[9157-4361727],[9354-4374504],[9544-4390390],[9719-4406442],[9863-4422754],[9970-4447268],[10033-4473929],[10056-4493986],[10054-4511769],[10044-4528106],[10042-4544013],[10053-4563004],[10073-4582981],[10096-4601394],[10113-4624434],[10115-4652908],[10101-4681382],[10075-4712839],[10047-4751268],[10028-4810423],[10025-4864812],[10043-4918882],[10079-5006337],[10125-5094489],[10176-5182792],[10222-5271567],adf,23
CSS,[4433-3374572],[4675-3431879],[4947-3490118],[5231-3548824],[5500-3608088],[5738-3666724],[5936-3723679],[6102-3779458],[6241-3828566],[6368-3875429],[6493-3930043],[6619-3982363],[6743-4029765],[6862-4078304],[6972-4121150],[7070-4156474],[7156-4189964],[7235-4217587],[7311-4245152],[7393-4269868],[7488-4289152],[7597-4297767],[7719-4300240],[7855-4302863],[8007-4306181],[8174-4313449],[8356-4324701],[8550-4335668],[8752-4343212],[8956-4351259],[9157-4361727],[9354-4374504],[9544-4390390],[9719-4406442],[9863-4422754],[9970-4447268],[10033-4473929],[10056-4493986],[10054-4511769],[10044-4528106],[10042-4544013],[10053-4563004],[10073-4582981],[10096-4601394],[10113-4624434],[10115-4652908],[10101-4681382],[10075-4712839],[10047-4751268],[10028-4810423],[10025-4864812],[10043-4918882],[10079-5006337],[10125-5094489],[10176-5182792],[10222-5271567],adf,23
LBY,[4433-3374572],[4675-3431879],[4947-3490118],[5231-3548824],[5500-3608088],[5738-3666724],[5936-3723679],[6102-3779458],[6241-3828566],[6368-3875429],[6493-3930043],[6619-3982363],[6743-4029765],[6862-4078304],[6972-4121150],[7070-4156474],[7156-4189964],[7235-4217587],[7311-4245152],[7393-4269868],[7488-4289152],[7597-4297767],[7719-4300240],[7855-4302863],[8007-4306181],[8174-4313449],[8356-4324701],[8550-4335668],[8752-4343212],[8956-4351259],[9157-4361727],[9354-4374504],[9544-4390390],[9719-4406442],[9863-4422754],[9970-4447268],[10033-4473929],[10056-4493986],[10054-4511769],[10044-4528106],[10042-4544013],[10053-4563004],[10073-4582981],[10096-4601394],[10113-4624434],[10115-4652908],[10101-4681382],[10075-4712839],[10047-4751268],[10028-4810423],[10025-4864812],[10043-4918882],[10079-5006337],[10125-5094489],[10176-5182792],[10222-5271567],adf,23
AZE,[4433-3374572],[4675-3431879],[4947-3490118],[5231-3548824],[5500-3608088],[5738-3666724],[5936-3723679],[6102-3779458],[6241-3828566],[6368-3875429],[6493-3930043],[6619-3982363],[6743-4029765],[6862-4078304],[6972-4121150],[7070-4156474],[7156-4189964],[7235-4217587],[7311-4245152],[7393-4269868],[7488-4289152],[7597-4297767],[7719-4300240],[7855-4302863],[8007-4306181],[8174-4313449],[8356-4324701],[8550-4335668],[8752-4343212],[8956-4351259],[9157-4361727],[9354-4374504],[9544-4390390],[9719-4406442],[9863-4422754],[9970-4447268],[10033-4473929],[10056-4493986],[10054-4511769],[10044-4528106],[10042-4544013],[10053-4563004],[10073-4582981],[10096-4601394],[10113-4624434],[10115-4652908],[10101-4681382],[10075-4712839],[10047-4751268],[10028-4810423],[10025-4864812],[10043-4918882],[10079-5006337],[10125-5094489],[10176-5182792],[10222-5271567],adf,23
DNK,[4433-3374572],[4675-3431879],[4947-3490118],[5231-3548824],[5500-3608088],[5738-3666724],[5936-3723679],[6102-3779458],[6241-3828566],[6368-3875429],[6493-3930043],[6619-3982363],[6743-4029765],[6862-4078304],[6972-4121150],[7070-4156474],[7156-4189964],[7235-4217587],[7311-4245152],[7393-4269868],[7488-4289152],[7597-4297767],[7719-4300240],[7855-4302863],[8007-4306181],[8174-4313449],[8356-4324701],[8550-4335668],[8752-4343212],[8956-4351259],[9157-4361727],[9354-4374504],[9544-4390390],[9719-4406442],[9863-4422754],[9970-4447268],[10033-4473929],[10056-4493986],[10054-4511769],[10044-4528106],[10042-4544013],[10053-4563004],[10073-4582981],[10096-4601394],[10113-4624434],[10115-4652908],[10101-4681382],[10075-4712839],[10047-4751268],[10028-4810423],[10025-4864812],[10043-4918882],[10079-5006337],[10125-5094489],[10176-5182792],[10222-5271567],adf,23
PST,[11540-369146891],[12316-377011879],[13118-385081458],[13949-393447413],[14819-401844936],[15733-410244563],[16693-418127488],[17693-425840357],[18736-433332418],[19818-440611007],[20940-447503396],[22119-454418113],[23438-461733014],[24791-468847314],[26173-475818235],[27575-482478192],[29001-488922771],[30428-495284786],[30975-501735075],[31403-507838063],[31792-513693586],[32142-519857886],[32454-525493187],[32734-530914649],[32987-536423086],[33223-541947137],[33448-547549451],[33672-552890316],[33906-559263549],[34171-564430942],[34481-568563769],[34870-571782973],[35343-574779685],[35901-577324979],[36549-579104106],[37291-580678279],[37913-581999740],[38443-583408323],[39297-584752597],[40183-586309515],[40663-587878202],[40828-589901168],[42230-592470770],[41931-595505886],[41944-598771536],[42325-602115033],[43385-605542239],[43811-609262906],[45021-613285916],[45431-617313052],[46967-621174785],[46004-625247213],[46726-628289678],[47855-633983961],[48953-637735557],[50061-642193073],adf,24
EUU,[11540-369146891],[12316-377011879],[13118-385081458],[13949-393447413],[14819-401844936],[15733-410244563],[16693-418127488],[17693-425840357],[18736-433332418],[19818-440611007],[20940-447503396],[22119-454418113],[23438-461733014],[24791-468847314],[26173-475818235],[27575-482478192],[29001-488922771],[30428-495284786],[30975-501735075],[31403-507838063],[31792-513693586],[32142-519857886],[32454-525493187],[32734-530914649],[32987-536423086],[33223-541947137],[33448-547549451],[33672-552890316],[33906-559263549],[34171-564430942],[34481-568563769],[34870-571782973],[35343-574779685],[35901-577324979],[36549-579104106],[37291-580678279],[37913-581999740],[38443-583408323],[39297-584752597],[40183-586309515],[40663-587878202],[40828-589901168],[42230-592470770],[41931-595505886],[41944-598771536],[42325-602115033],[43385-605542239],[43811-609262906],[45021-613285916],[45431-617313052],[46967-621174785],[46004-625247213],[46726-628289678],[47855-633983961],[48953-637735557],[50061-642193073],adf,24
ECS,[11540-369146891],[12316-377011879],[13118-385081458],[13949-393447413],[14819-401844936],[15733-410244563],[16693-418127488],[17693-425840357],[18736-433332418],[19818-440611007],[20940-447503396],[22119-454418113],[23438-461733014],[24791-468847314],[26173-475818235],[27575-482478192],[29001-488922771],[30428-495284786],[30975-501735075],[31403-507838063],[31792-513693586],[32142-519857886],[32454-525493187],[32734-530914649],[32987-536423086],[33223-541947137],[33448-547549451],[33672-552890316],[33906-559263549],[34171-564430942],[34481-568563769],[34870-571782973],[35343-574779685],[35901-577324979],[36549-579104106],[37291-580678279],[37913-581999740],[38443-583408323],[39297-584752597],[40183-586309515],[40663-587878202],[40828-589901168],[42230-592470770],[41931-595505886],[41944-598771536],[42325-602115033],[43385-605542239],[43811-609262906],[45021-613285916],[45431-617313052],[46967-621174785],[46004-625247213],[46726-628289678],[47855-633983961],[48953-637735557],[50061-642193073],adf,24
EMU,[11540-369146891],[12316-377011879],[13118-385081458],[13949-393447413],[14819-401844936],[15733-410244563],[16693-418127488],[17693-425840357],[18736-433332418],[19818-440611007],[20940-447503396],[22119-454418113],[23438-461733014],[24791-468847314],[26173-475818235],[27575-482478192],[29001-488922771],[30428-495284786],[30975-501735075],[31403-507838063],[31792-513693586],[32142-519857886],[32454-525493187],[32734-530914649],[32987-536423086],[33223-541947137],[33448-547549451],[33672-552890316],[33906-559263549],[34171-564430942],[34481-568563769],[34870-571782973],[35343-574779685],[35901-577324979],[36549-579104106],[37291-580678279],[37913-581999740],[38443-583408323],[39297-584752597],[40183-586309515],[40663-587878202],[40828-589901168],[42230-592470770],[41931-595505886],[41944-598771536],[42325-602115033],[43385-605542239],[43811-609262906],[45021-613285916],[45431-617313052],[46967-621174785],[46004-625247213],[46726-628289678],[47855-633983961],[48953-637735557],[50061-642193073],adf,24
