Product_Code	W0	W1	W2	W3	W4	W5	W6	W7	W8	W9	W10	W11	W12	W13	W14	W15	W16	W17	W18	W19	W20	W21	W22	W23	W24	W25	W26	W27	W28	W29	W30	W31	W32	W33	W34	W35	W36	W37	W38	W39	W40	W41	W42	W43	W44	W45	W46	W47	W48	W49	W50	W51	Pattern	Group
P664	[0-1]	[0-1]	[0-3]	[0-1]	[0-2]	[0-1]	[0-2]	[0-1]	[0-1]	[0-2]	[0-1]	[0-1]	[0-3]	[0-1]	[0-2]	[0-3]	[0-2]	[0-1]	[0-1]	[0-0]	[0-1]	[0-1]	[0-0]	[0-1]	[0-2]	[0-0]	[0-1]	[0-1]	[0-1]	[0-0]	[0-2]	[0-2]	[0-1]	[0-1]	[0-2]	[0-1]	[0-1]	[0-0]	[0-1]	[0-1]	[0-3]	[0-2]	[0-3]	[0-2]	[0-4]	[0-2]	[1-2]	[0-2]	[0-2]	[0-3]	[0-4]	[0-3]	ccd	120
P231	[0-1]	[0-1]	[0-3]	[0-1]	[0-2]	[0-1]	[0-2]	[0-1]	[0-1]	[0-2]	[0-1]	[0-1]	[0-3]	[0-1]	[0-2]	[0-3]	[0-2]	[0-1]	[0-1]	[0-0]	[0-1]	[0-1]	[0-0]	[0-1]	[0-2]	[0-0]	[0-1]	[0-1]	[0-1]	[0-0]	[0-2]	[0-2]	[0-1]	[0-1]	[0-2]	[0-1]	[0-1]	[0-0]	[0-1]	[0-1]	[0-3]	[0-2]	[0-3]	[0-2]	[0-4]	[0-2]	[1-2]	[0-2]	[0-2]	[0-3]	[0-4]	[0-3]	ccd	120
P743	[0-1]	[0-1]	[0-3]	[0-1]	[0-2]	[0-1]	[0-2]	[0-1]	[0-1]	[0-2]	[0-1]	[0-1]	[0-3]	[0-1]	[0-2]	[0-3]	[0-2]	[0-1]	[0-1]	[0-0]	[0-1]	[0-1]	[0-0]	[0-1]	[0-2]	[0-0]	[0-1]	[0-1]	[0-1]	[0-0]	[0-2]	[0-2]	[0-1]	[0-1]	[0-2]	[0-1]	[0-1]	[0-0]	[0-1]	[0-1]	[0-3]	[0-2]	[0-3]	[0-2]	[0-4]	[0-2]	[1-2]	[0-2]	[0-2]	[0-3]	[0-4]	[0-3]	ccd	120
P577	[0-1]	[0-1]	[0-3]	[0-1]	[0-2]	[0-1]	[0-2]	[0-1]	[0-1]	[0-2]	[0-1]	[0-1]	[0-3]	[0-1]	[0-2]	[0-3]	[0-2]	[0-1]	[0-1]	[0-0]	[0-1]	[0-1]	[0-0]	[0-1]	[0-2]	[0-0]	[0-1]	[0-1]	[0-1]	[0-0]	[0-2]	[0-2]	[0-1]	[0-1]	[0-2]	[0-1]	[0-1]	[0-0]	[0-1]	[0-1]	[0-3]	[0-2]	[0-3]	[0-2]	[0-4]	[0-2]	[1-2]	[0-2]	[0-2]	[0-3]	[0-4]	[0-3]	ccd	120
P442	[0-1]	[0-1]	[0-3]	[0-1]	[0-2]	[0-1]	[0-2]	[0-1]	[0-1]	[0-2]	[0-1]	[0-1]	[0-3]	[0-1]	[0-2]	[0-3]	[0-2]	[0-1]	[0-1]	[0-0]	[0-1]	[0-1]	[0-0]	[0-1]	[0-2]	[0-0]	[0-1]	[0-1]	[0-1]	[0-0]	[0-2]	[0-2]	[0-1]	[0-1]	[0-2]	[0-1]	[0-1]	[0-0]	[0-1]	[0-1]	[0-3]	[0-2]	[0-3]	[0-2]	[0-4]	[0-2]	[1-2]	[0-2]	[0-2]	[0-3]	[0-4]	[0-3]	ccd	120
P693	[0-0]	[0-2]	[0-1]	[0-1]	[0-0]	[0-1]	[0-0]	[0-1]	[0-0]	[0-0]	[0-2]	[0-0]	[0-1]	[0-1]	[0-0]	[0-1]	[0-2]	[0-0]	[0-1]	[0-0]	[0-0]	[0-2]	[0-0]	[0-0]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-1]	[0-0]	[0-1]	[0-0]	[0-0]	[0-2]	[0-2]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-0]	[1-3]	[0-3]	[0-1]	[0-2]	ccd	121
P766	[0-0]	[0-2]	[0-1]	[0-1]	[0-0]	[0-1]	[0-0]	[0-1]	[0-0]	[0-0]	[0-2]	[0-0]	[0-1]	[0-1]	[0-0]	[0-1]	[0-2]	[0-0]	[0-1]	[0-0]	[0-0]	[0-2]	[0-0]	[0-0]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-1]	[0-0]	[0-1]	[0-0]	[0-0]	[0-2]	[0-2]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-0]	[1-3]	[0-3]	[0-1]	[0-2]	ccd	121
P225	[0-0]	[0-2]	[0-1]	[0-1]	[0-0]	[0-1]	[0-0]	[0-1]	[0-0]	[0-0]	[0-2]	[0-0]	[0-1]	[0-1]	[0-0]	[0-1]	[0-2]	[0-0]	[0-1]	[0-0]	[0-0]	[0-2]	[0-0]	[0-0]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-1]	[0-0]	[0-1]	[0-0]	[0-0]	[0-2]	[0-2]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-0]	[1-3]	[0-3]	[0-1]	[0-2]	ccd	121
P751	[0-0]	[0-2]	[0-1]	[0-1]	[0-0]	[0-1]	[0-0]	[0-1]	[0-0]	[0-0]	[0-2]	[0-0]	[0-1]	[0-1]	[0-0]	[0-1]	[0-2]	[0-0]	[0-1]	[0-0]	[0-0]	[0-2]	[0-0]	[0-0]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-1]	[0-0]	[0-1]	[0-0]	[0-0]	[0-2]	[0-2]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-0]	[1-3]	[0-3]	[0-1]	[0-2]	ccd	121
P354	[0-0]	[0-0]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-0]	[0-0]	[0-0]	[0-2]	[0-2]	[0-3]	[0-1]	[0-1]	[0-2]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-4]	[0-1]	[0-1]	[0-3]	[0-1]	[0-0]	[0-2]	[0-1]	[0-1]	[0-2]	[0-2]	[0-0]	[0-6]	[0-0]	[0-1]	[0-2]	[0-2]	[0-2]	[0-1]	[0-1]	[0-1]	[0-2]	[0-2]	[0-1]	[0-2]	[0-3]	[0-4]	[0-1]	[0-4]	[0-2]	ccd	122
P287	[0-0]	[0-0]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-0]	[0-0]	[0-0]	[0-2]	[0-2]	[0-3]	[0-1]	[0-1]	[0-2]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-4]	[0-1]	[0-1]	[0-3]	[0-1]	[0-0]	[0-2]	[0-1]	[0-1]	[0-2]	[0-2]	[0-0]	[0-6]	[0-0]	[0-1]	[0-2]	[0-2]	[0-2]	[0-1]	[0-1]	[0-1]	[0-2]	[0-2]	[0-1]	[0-2]	[0-3]	[0-4]	[0-1]	[0-4]	[0-2]	ccd	122
P740	[0-0]	[0-0]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-0]	[0-0]	[0-0]	[0-2]	[0-2]	[0-3]	[0-1]	[0-1]	[0-2]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-4]	[0-1]	[0-1]	[0-3]	[0-1]	[0-0]	[0-2]	[0-1]	[0-1]	[0-2]	[0-2]	[0-0]	[0-6]	[0-0]	[0-1]	[0-2]	[0-2]	[0-2]	[0-1]	[0-1]	[0-1]	[0-2]	[0-2]	[0-1]	[0-2]	[0-3]	[0-4]	[0-1]	[0-4]	[0-2]	ccd	122
P576	[0-0]	[0-0]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-0]	[0-0]	[0-0]	[0-2]	[0-2]	[0-3]	[0-1]	[0-1]	[0-2]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-4]	[0-1]	[0-1]	[0-3]	[0-1]	[0-0]	[0-2]	[0-1]	[0-1]	[0-2]	[0-2]	[0-0]	[0-6]	[0-0]	[0-1]	[0-2]	[0-2]	[0-2]	[0-1]	[0-1]	[0-1]	[0-2]	[0-2]	[0-1]	[0-2]	[0-3]	[0-4]	[0-1]	[0-4]	[0-2]	ccd	122
P750	[0-0]	[0-0]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-0]	[0-0]	[0-0]	[0-2]	[0-2]	[0-3]	[0-1]	[0-1]	[0-2]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-4]	[0-1]	[0-1]	[0-3]	[0-1]	[0-0]	[0-2]	[0-1]	[0-1]	[0-2]	[0-2]	[0-0]	[0-6]	[0-0]	[0-1]	[0-2]	[0-2]	[0-2]	[0-1]	[0-1]	[0-1]	[0-2]	[0-2]	[0-1]	[0-2]	[0-3]	[0-4]	[0-1]	[0-4]	[0-2]	ccd	122
P419	[0-0]	[0-0]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-0]	[0-0]	[0-0]	[0-2]	[0-2]	[0-3]	[0-1]	[0-1]	[0-2]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-4]	[0-1]	[0-1]	[0-3]	[0-1]	[0-0]	[0-2]	[0-1]	[0-1]	[0-2]	[0-2]	[0-0]	[0-6]	[0-0]	[0-1]	[0-2]	[0-2]	[0-2]	[0-1]	[0-1]	[0-1]	[0-2]	[0-2]	[0-1]	[0-2]	[0-3]	[0-4]	[0-1]	[0-4]	[0-2]	ccd	122
P706	[0-1]	[0-0]	[0-1]	[0-0]	[0-2]	[0-2]	[0-1]	[0-0]	[0-1]	[0-1]	[0-0]	[0-2]	[0-1]	[0-2]	[0-4]	[0-1]	[0-1]	[0-1]	[0-1]	[0-2]	[0-1]	[0-2]	[0-0]	[0-2]	[0-1]	[0-2]	[0-2]	[0-2]	[0-1]	[0-2]	[0-1]	[0-3]	[0-2]	[0-1]	[0-3]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-2]	[0-3]	[0-0]	[0-4]	[0-1]	[0-1]	[1-3]	[0-3]	[0-4]	[1-4]	[0-5]	ccd	123
P393	[0-1]	[0-0]	[0-1]	[0-0]	[0-2]	[0-2]	[0-1]	[0-0]	[0-1]	[0-1]	[0-0]	[0-2]	[0-1]	[0-2]	[0-4]	[0-1]	[0-1]	[0-1]	[0-1]	[0-2]	[0-1]	[0-2]	[0-0]	[0-2]	[0-1]	[0-2]	[0-2]	[0-2]	[0-1]	[0-2]	[0-1]	[0-3]	[0-2]	[0-1]	[0-3]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-2]	[0-3]	[0-0]	[0-4]	[0-1]	[0-1]	[1-3]	[0-3]	[0-4]	[1-4]	[0-5]	ccd	123
P575	[0-1]	[0-0]	[0-1]	[0-0]	[0-2]	[0-2]	[0-1]	[0-0]	[0-1]	[0-1]	[0-0]	[0-2]	[0-1]	[0-2]	[0-4]	[0-1]	[0-1]	[0-1]	[0-1]	[0-2]	[0-1]	[0-2]	[0-0]	[0-2]	[0-1]	[0-2]	[0-2]	[0-2]	[0-1]	[0-2]	[0-1]	[0-3]	[0-2]	[0-1]	[0-3]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-2]	[0-3]	[0-0]	[0-4]	[0-1]	[0-1]	[1-3]	[0-3]	[0-4]	[1-4]	[0-5]	ccd	123
P729	[0-1]	[0-0]	[0-1]	[0-0]	[0-2]	[0-2]	[0-1]	[0-0]	[0-1]	[0-1]	[0-0]	[0-2]	[0-1]	[0-2]	[0-4]	[0-1]	[0-1]	[0-1]	[0-1]	[0-2]	[0-1]	[0-2]	[0-0]	[0-2]	[0-1]	[0-2]	[0-2]	[0-2]	[0-1]	[0-2]	[0-1]	[0-3]	[0-2]	[0-1]	[0-3]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-2]	[0-3]	[0-0]	[0-4]	[0-1]	[0-1]	[1-3]	[0-3]	[0-4]	[1-4]	[0-5]	ccd	123
P689	[0-1]	[0-0]	[0-1]	[0-0]	[0-2]	[0-2]	[0-1]	[0-0]	[0-1]	[0-1]	[0-0]	[0-2]	[0-1]	[0-2]	[0-4]	[0-1]	[0-1]	[0-1]	[0-1]	[0-2]	[0-1]	[0-2]	[0-0]	[0-2]	[0-1]	[0-2]	[0-2]	[0-2]	[0-1]	[0-2]	[0-1]	[0-3]	[0-2]	[0-1]	[0-3]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[0-2]	[0-3]	[0-0]	[0-4]	[0-1]	[0-1]	[1-3]	[0-3]	[0-4]	[1-4]	[0-5]	ccd	123
P768	[0-3]	[0-2]	[0-2]	[0-1]	[0-3]	[0-4]	[0-3]	[0-4]	[0-1]	[0-4]	[0-3]	[0-3]	[0-1]	[0-4]	[0-4]	[0-6]	[0-5]	[0-5]	[0-5]	[0-5]	[0-3]	[0-4]	[0-3]	[0-3]	[2-4]	[0-7]	[0-3]	[0-3]	[0-4]	[0-1]	[0-2]	[0-3]	[0-2]	[0-4]	[0-5]	[0-4]	[0-3]	[0-3]	[0-4]	[0-2]	[1-6]	[0-4]	[0-4]	[0-5]	[1-4]	[0-6]	[0-6]	[0-7]	[0-7]	[0-5]	[0-8]	[0-6]	ccd	124
P690	[0-3]	[0-2]	[0-2]	[0-1]	[0-3]	[0-4]	[0-3]	[0-4]	[0-1]	[0-4]	[0-3]	[0-3]	[0-1]	[0-4]	[0-4]	[0-6]	[0-5]	[0-5]	[0-5]	[0-5]	[0-3]	[0-4]	[0-3]	[0-3]	[2-4]	[0-7]	[0-3]	[0-3]	[0-4]	[0-1]	[0-2]	[0-3]	[0-2]	[0-4]	[0-5]	[0-4]	[0-3]	[0-3]	[0-4]	[0-2]	[1-6]	[0-4]	[0-4]	[0-5]	[1-4]	[0-6]	[0-6]	[0-7]	[0-7]	[0-5]	[0-8]	[0-6]	ccd	124
P592	[0-3]	[0-2]	[0-2]	[0-1]	[0-3]	[0-4]	[0-3]	[0-4]	[0-1]	[0-4]	[0-3]	[0-3]	[0-1]	[0-4]	[0-4]	[0-6]	[0-5]	[0-5]	[0-5]	[0-5]	[0-3]	[0-4]	[0-3]	[0-3]	[2-4]	[0-7]	[0-3]	[0-3]	[0-4]	[0-1]	[0-2]	[0-3]	[0-2]	[0-4]	[0-5]	[0-4]	[0-3]	[0-3]	[0-4]	[0-2]	[1-6]	[0-4]	[0-4]	[0-5]	[1-4]	[0-6]	[0-6]	[0-7]	[0-7]	[0-5]	[0-8]	[0-6]	ccd	124
P447	[0-3]	[0-2]	[0-2]	[0-1]	[0-3]	[0-4]	[0-3]	[0-4]	[0-1]	[0-4]	[0-3]	[0-3]	[0-1]	[0-4]	[0-4]	[0-6]	[0-5]	[0-5]	[0-5]	[0-5]	[0-3]	[0-4]	[0-3]	[0-3]	[2-4]	[0-7]	[0-3]	[0-3]	[0-4]	[0-1]	[0-2]	[0-3]	[0-2]	[0-4]	[0-5]	[0-4]	[0-3]	[0-3]	[0-4]	[0-2]	[1-6]	[0-4]	[0-4]	[0-5]	[1-4]	[0-6]	[0-6]	[0-7]	[0-7]	[0-5]	[0-8]	[0-6]	ccd	124
P784	[0-3]	[0-2]	[0-2]	[0-1]	[0-3]	[0-4]	[0-3]	[0-4]	[0-1]	[0-4]	[0-3]	[0-3]	[0-1]	[0-4]	[0-4]	[0-6]	[0-5]	[0-5]	[0-5]	[0-5]	[0-3]	[0-4]	[0-3]	[0-3]	[2-4]	[0-7]	[0-3]	[0-3]	[0-4]	[0-1]	[0-2]	[0-3]	[0-2]	[0-4]	[0-5]	[0-4]	[0-3]	[0-3]	[0-4]	[0-2]	[1-6]	[0-4]	[0-4]	[0-5]	[1-4]	[0-6]	[0-6]	[0-7]	[0-7]	[0-5]	[0-8]	[0-6]	ccd	124
P372	[0-3]	[0-2]	[0-2]	[0-1]	[0-3]	[0-4]	[0-3]	[0-4]	[0-1]	[0-4]	[0-3]	[0-3]	[0-1]	[0-4]	[0-4]	[0-6]	[0-5]	[0-5]	[0-5]	[0-5]	[0-3]	[0-4]	[0-3]	[0-3]	[2-4]	[0-7]	[0-3]	[0-3]	[0-4]	[0-1]	[0-2]	[0-3]	[0-2]	[0-4]	[0-5]	[0-4]	[0-3]	[0-3]	[0-4]	[0-2]	[1-6]	[0-4]	[0-4]	[0-5]	[1-4]	[0-6]	[0-6]	[0-7]	[0-7]	[0-5]	[0-8]	[0-6]	ccd	124
P742	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-2]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-3]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-1]	[0-1]	[0-0]	[0-1]	[0-0]	[0-3]	[0-1]	[0-1]	[0-1]	[0-2]	[0-1]	[0-0]	[0-2]	[0-1]	[1-1]	[1-2]	[0-1]	[0-1]	[0-2]	[0-2]	cce	125
P212	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-2]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-3]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-1]	[0-1]	[0-0]	[0-1]	[0-0]	[0-3]	[0-1]	[0-1]	[0-1]	[0-2]	[0-1]	[0-0]	[0-2]	[0-1]	[1-1]	[1-2]	[0-1]	[0-1]	[0-2]	[0-2]	cce	125
P217	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-2]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-3]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-1]	[0-1]	[0-0]	[0-1]	[0-0]	[0-3]	[0-1]	[0-1]	[0-1]	[0-2]	[0-1]	[0-0]	[0-2]	[0-1]	[1-1]	[1-2]	[0-1]	[0-1]	[0-2]	[0-2]	cce	125
P252	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-2]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-3]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-1]	[0-1]	[0-0]	[0-1]	[0-0]	[0-3]	[0-1]	[0-1]	[0-1]	[0-2]	[0-1]	[0-0]	[0-2]	[0-1]	[1-1]	[1-2]	[0-1]	[0-1]	[0-2]	[0-2]	cce	125
P757	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-2]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-3]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-1]	[0-1]	[0-0]	[0-1]	[0-0]	[0-3]	[0-1]	[0-1]	[0-1]	[0-2]	[0-1]	[0-0]	[0-2]	[0-1]	[1-1]	[1-2]	[0-1]	[0-1]	[0-2]	[0-2]	cce	125
P765	[0-0]	[0-0]	[0-2]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-1]	[0-1]	[0-1]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-0]	[0-0]	[0-2]	[0-1]	[0-1]	[0-0]	[0-0]	[0-1]	[0-1]	[0-2]	[0-1]	[0-4]	[0-0]	[0-0]	[0-1]	[0-0]	[0-2]	[0-2]	[0-2]	[0-1]	[0-4]	[0-1]	[0-1]	[0-0]	[0-1]	[0-1]	[0-1]	[0-2]	[0-5]	[0-2]	[0-1]	[0-2]	[0-2]	[0-1]	[0-2]	[0-3]	cce	126
P744	[0-0]	[0-0]	[0-2]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-1]	[0-1]	[0-1]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-0]	[0-0]	[0-2]	[0-1]	[0-1]	[0-0]	[0-0]	[0-1]	[0-1]	[0-2]	[0-1]	[0-4]	[0-0]	[0-0]	[0-1]	[0-0]	[0-2]	[0-2]	[0-2]	[0-1]	[0-4]	[0-1]	[0-1]	[0-0]	[0-1]	[0-1]	[0-1]	[0-2]	[0-5]	[0-2]	[0-1]	[0-2]	[0-2]	[0-1]	[0-2]	[0-3]	cce	126
P794	[0-0]	[0-0]	[0-2]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-1]	[0-1]	[0-1]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-0]	[0-0]	[0-2]	[0-1]	[0-1]	[0-0]	[0-0]	[0-1]	[0-1]	[0-2]	[0-1]	[0-4]	[0-0]	[0-0]	[0-1]	[0-0]	[0-2]	[0-2]	[0-2]	[0-1]	[0-4]	[0-1]	[0-1]	[0-0]	[0-1]	[0-1]	[0-1]	[0-2]	[0-5]	[0-2]	[0-1]	[0-2]	[0-2]	[0-1]	[0-2]	[0-3]	cce	126
P657	[0-0]	[0-0]	[0-2]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-1]	[0-1]	[0-1]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-0]	[0-0]	[0-2]	[0-1]	[0-1]	[0-0]	[0-0]	[0-1]	[0-1]	[0-2]	[0-1]	[0-4]	[0-0]	[0-0]	[0-1]	[0-0]	[0-2]	[0-2]	[0-2]	[0-1]	[0-4]	[0-1]	[0-1]	[0-0]	[0-1]	[0-1]	[0-1]	[0-2]	[0-5]	[0-2]	[0-1]	[0-2]	[0-2]	[0-1]	[0-2]	[0-3]	cce	126
P704	[0-0]	[0-0]	[0-2]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-1]	[0-1]	[0-1]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-0]	[0-0]	[0-2]	[0-1]	[0-1]	[0-0]	[0-0]	[0-1]	[0-1]	[0-2]	[0-1]	[0-4]	[0-0]	[0-0]	[0-1]	[0-0]	[0-2]	[0-2]	[0-2]	[0-1]	[0-4]	[0-1]	[0-1]	[0-0]	[0-1]	[0-1]	[0-1]	[0-2]	[0-5]	[0-2]	[0-1]	[0-2]	[0-2]	[0-1]	[0-2]	[0-3]	cce	126
P808	[0-1]	[0-3]	[0-1]	[0-2]	[0-3]	[0-1]	[0-6]	[0-0]	[0-2]	[0-5]	[0-3]	[0-2]	[0-4]	[0-1]	[0-5]	[0-5]	[0-4]	[0-0]	[0-2]	[0-3]	[0-2]	[0-2]	[0-3]	[0-2]	[0-1]	[0-9]	[0-2]	[0-3]	[0-2]	[0-1]	[0-5]	[0-6]	[0-3]	[0-3]	[0-3]	[0-2]	[0-6]	[0-5]	[0-3]	[0-2]	[0-6]	[0-1]	[0-5]	[0-4]	[0-4]	[0-3]	[0-8]	[0-5]	[0-5]	[1-4]	[0-7]	[1-7]	cce	127
P459	[0-1]	[0-3]	[0-1]	[0-2]	[0-3]	[0-1]	[0-6]	[0-0]	[0-2]	[0-5]	[0-3]	[0-2]	[0-4]	[0-1]	[0-5]	[0-5]	[0-4]	[0-0]	[0-2]	[0-3]	[0-2]	[0-2]	[0-3]	[0-2]	[0-1]	[0-9]	[0-2]	[0-3]	[0-2]	[0-1]	[0-5]	[0-6]	[0-3]	[0-3]	[0-3]	[0-2]	[0-6]	[0-5]	[0-3]	[0-2]	[0-6]	[0-1]	[0-5]	[0-4]	[0-4]	[0-3]	[0-8]	[0-5]	[0-5]	[1-4]	[0-7]	[1-7]	cce	127
P697	[0-1]	[0-3]	[0-1]	[0-2]	[0-3]	[0-1]	[0-6]	[0-0]	[0-2]	[0-5]	[0-3]	[0-2]	[0-4]	[0-1]	[0-5]	[0-5]	[0-4]	[0-0]	[0-2]	[0-3]	[0-2]	[0-2]	[0-3]	[0-2]	[0-1]	[0-9]	[0-2]	[0-3]	[0-2]	[0-1]	[0-5]	[0-6]	[0-3]	[0-3]	[0-3]	[0-2]	[0-6]	[0-5]	[0-3]	[0-2]	[0-6]	[0-1]	[0-5]	[0-4]	[0-4]	[0-3]	[0-8]	[0-5]	[0-5]	[1-4]	[0-7]	[1-7]	cce	127
P673	[0-1]	[0-3]	[0-1]	[0-2]	[0-3]	[0-1]	[0-6]	[0-0]	[0-2]	[0-5]	[0-3]	[0-2]	[0-4]	[0-1]	[0-5]	[0-5]	[0-4]	[0-0]	[0-2]	[0-3]	[0-2]	[0-2]	[0-3]	[0-2]	[0-1]	[0-9]	[0-2]	[0-3]	[0-2]	[0-1]	[0-5]	[0-6]	[0-3]	[0-3]	[0-3]	[0-2]	[0-6]	[0-5]	[0-3]	[0-2]	[0-6]	[0-1]	[0-5]	[0-4]	[0-4]	[0-3]	[0-8]	[0-5]	[0-5]	[1-4]	[0-7]	[1-7]	cce	127
P597	[0-1]	[0-3]	[0-1]	[0-2]	[0-3]	[0-1]	[0-6]	[0-0]	[0-2]	[0-5]	[0-3]	[0-2]	[0-4]	[0-1]	[0-5]	[0-5]	[0-4]	[0-0]	[0-2]	[0-3]	[0-2]	[0-2]	[0-3]	[0-2]	[0-1]	[0-9]	[0-2]	[0-3]	[0-2]	[0-1]	[0-5]	[0-6]	[0-3]	[0-3]	[0-3]	[0-2]	[0-6]	[0-5]	[0-3]	[0-2]	[0-6]	[0-1]	[0-5]	[0-4]	[0-4]	[0-3]	[0-8]	[0-5]	[0-5]	[1-4]	[0-7]	[1-7]	cce	127
P373	[0-1]	[0-3]	[0-1]	[0-2]	[0-3]	[0-1]	[0-6]	[0-0]	[0-2]	[0-5]	[0-3]	[0-2]	[0-4]	[0-1]	[0-5]	[0-5]	[0-4]	[0-0]	[0-2]	[0-3]	[0-2]	[0-2]	[0-3]	[0-2]	[0-1]	[0-9]	[0-2]	[0-3]	[0-2]	[0-1]	[0-5]	[0-6]	[0-3]	[0-3]	[0-3]	[0-2]	[0-6]	[0-5]	[0-3]	[0-2]	[0-6]	[0-1]	[0-5]	[0-4]	[0-4]	[0-3]	[0-8]	[0-5]	[0-5]	[1-4]	[0-7]	[1-7]	cce	127
P213	[0-4]	[0-5]	[0-7]	[0-4]	[0-7]	[0-3]	[0-7]	[0-4]	[0-5]	[0-7]	[0-3]	[0-2]	[0-4]	[0-6]	[0-5]	[0-5]	[0-3]	[0-4]	[0-3]	[0-2]	[0-2]	[0-8]	[0-4]	[0-6]	[0-9]	[0-7]	[0-2]	[0-4]	[0-3]	[0-3]	[0-4]	[0-8]	[0-3]	[0-3]	[0-4]	[0-8]	[0-4]	[0-7]	[0-2]	[1-5]	[0-6]	[0-8]	[0-8]	[0-5]	[0-7]	[0-6]	[1-5]	[0-9]	[0-5]	[1-11]	[0-8]	[0-8]	cce	128
